game_id,alt_game_id,type,side,line,odds,outcome
2009101811,2009_06_BUF_NYJ,MONEYLINE,BUF,,375,1
2009101811,2009_06_BUF_NYJ,SPREAD,NYJ,-9.5,,0
2009101811,2009_06_BUF_NYJ,SPREAD,BUF,9.5,,1
2009101811,2009_06_BUF_NYJ,TOTAL,Over,35.5,,0
2009101811,2009_06_BUF_NYJ,TOTAL,Under,35.5,,1
2009101812,2009_06_CHI_ATL,MONEYLINE,ATL,,-210,1
2009101812,2009_06_CHI_ATL,MONEYLINE,CHI,,180,0
2009101812,2009_06_CHI_ATL,SPREAD,ATL,-4,,1
2009101812,2009_06_CHI_ATL,SPREAD,CHI,4,,0
2009101812,2009_06_CHI_ATL,TOTAL,Under,46.5,,1
2009101812,2009_06_CHI_ATL,TOTAL,Over,46.5,,0
2009101900,2009_06_DEN_SD,MONEYLINE,SD,,-175,0
2009101900,2009_06_DEN_SD,MONEYLINE,DEN,,155,1
2009101900,2009_06_DEN_SD,SPREAD,DEN,3.5,,1
2009101900,2009_06_DEN_SD,SPREAD,SD,-3.5,,0
2009101900,2009_06_DEN_SD,TOTAL,Over,45,,1
2009101900,2009_06_DEN_SD,TOTAL,Under,45,,0
2009102500,2009_07_CHI_CIN,MONEYLINE,CIN,,105,1
2009102500,2009_07_CHI_CIN,MONEYLINE,CHI,,-125,0
2009102500,2009_07_CHI_CIN,SPREAD,CIN,1.5,,1
2009102500,2009_07_CHI_CIN,SPREAD,CHI,-1.5,,0
2009102500,2009_07_CHI_CIN,TOTAL,Over,42.5,,1
2009102500,2009_07_CHI_CIN,TOTAL,Under,42.5,,0
2009102501,2009_07_GB_CLE,MONEYLINE,CLE,,325,0
2009102501,2009_07_GB_CLE,MONEYLINE,GB,,-425,1
2009102501,2009_07_GB_CLE,SPREAD,CLE,9,,0
2009102501,2009_07_GB_CLE,SPREAD,GB,-9,,1
2009102501,2009_07_GB_CLE,TOTAL,Over,41.5,,0
2009102501,2009_07_GB_CLE,TOTAL,Under,41.5,,1
2009102502,2009_07_SF_HOU,MONEYLINE,HOU,,-185,1
2009102502,2009_07_SF_HOU,MONEYLINE,SF,,160,0
2009102502,2009_07_SF_HOU,SPREAD,HOU,-3,,0.5
2009102502,2009_07_SF_HOU,SPREAD,SF,3,,0.5
2009102502,2009_07_SF_HOU,TOTAL,Under,44.5,,0
2009102502,2009_07_SF_HOU,TOTAL,Over,44.5,,1
2009102503,2009_07_SD_KC,MONEYLINE,SD,,-245,1
2009102503,2009_07_SD_KC,MONEYLINE,KC,,205,0
2009102503,2009_07_SD_KC,SPREAD,SD,-5.5,,1
2009102503,2009_07_SD_KC,SPREAD,KC,5.5,,0
2009102503,2009_07_SD_KC,TOTAL,Under,44,,0.5
2009102503,2009_07_SD_KC,TOTAL,Over,44,,0.5
2009102504,2009_07_MIN_PIT,MONEYLINE,PIT,,-270,1
2009102504,2009_07_MIN_PIT,MONEYLINE,MIN,,225,0
2009102504,2009_07_MIN_PIT,SPREAD,MIN,6,,0
2009102504,2009_07_MIN_PIT,SPREAD,PIT,-6,,1
2009102504,2009_07_MIN_PIT,TOTAL,Over,46.5,,0
2009102504,2009_07_MIN_PIT,TOTAL,Under,46.5,,1
2009102505,2009_07_IND_STL,MONEYLINE,STL,,800,0
2009102505,2009_07_IND_STL,MONEYLINE,IND,,-1100,1
2009102505,2009_07_IND_STL,SPREAD,IND,-14,,1
2009102505,2009_07_IND_STL,SPREAD,STL,14,,0
2009102505,2009_07_IND_STL,TOTAL,Under,45,,0
2009102505,2009_07_IND_STL,TOTAL,Over,45,,1
2009102507,2009_07_BUF_CAR,MONEYLINE,BUF,,260,1
2009102507,2009_07_BUF_CAR,MONEYLINE,CAR,,-320,0
2009102507,2009_07_BUF_CAR,SPREAD,CAR,-7,,0
2009102507,2009_07_BUF_CAR,SPREAD,BUF,7,,1
2009102507,2009_07_BUF_CAR,TOTAL,Over,37,,0
2009102507,2009_07_BUF_CAR,TOTAL,Under,37,,1
2009102508,2009_07_NYJ_OAK,MONEYLINE,OAK,,240,0
2009102508,2009_07_NYJ_OAK,MONEYLINE,NYJ,,-280,1
2009102508,2009_07_NYJ_OAK,SPREAD,NYJ,-6,,1
2009102508,2009_07_NYJ_OAK,SPREAD,OAK,6,,0
2009102508,2009_07_NYJ_OAK,TOTAL,Over,34,,1
2009102508,2009_07_NYJ_OAK,TOTAL,Under,34,,0
2009102509,2009_07_ATL_DAL,MONEYLINE,DAL,,-235,1
2009102509,2009_07_ATL_DAL,MONEYLINE,ATL,,195,0
2009102509,2009_07_ATL_DAL,SPREAD,DAL,-5,,1
2009102509,2009_07_ATL_DAL,SPREAD,ATL,5,,0
2009102509,2009_07_ATL_DAL,TOTAL,Under,48,,0
2009102509,2009_07_ATL_DAL,TOTAL,Over,48,,1
2009102510,2009_07_NO_MIA,MONEYLINE,NO,,-285,1
2009102510,2009_07_NO_MIA,MONEYLINE,MIA,,220,0
2009102510,2009_07_NO_MIA,SPREAD,NO,-6.5,,1
2009102510,2009_07_NO_MIA,SPREAD,MIA,6.5,,0
2009102510,2009_07_NO_MIA,TOTAL,Over,48,,1
2009102510,2009_07_NO_MIA,TOTAL,Under,48,,0
2009102511,2009_07_ARI_NYG,MONEYLINE,NYG,,-350,0
2009102511,2009_07_ARI_NYG,MONEYLINE,ARI,,290,1
2009102511,2009_07_ARI_NYG,SPREAD,ARI,8,,1
2009102511,2009_07_ARI_NYG,SPREAD,NYG,-8,,0
2009102511,2009_07_ARI_NYG,TOTAL,Under,47,,1
2009102511,2009_07_ARI_NYG,TOTAL,Over,47,,0
2009102600,2009_07_PHI_WAS,MONEYLINE,WAS,,325,0
2009102600,2009_07_PHI_WAS,MONEYLINE,PHI,,-410,1
2009102600,2009_07_PHI_WAS,SPREAD,PHI,-8.5,,1
2009102600,2009_07_PHI_WAS,SPREAD,WAS,8.5,,0
2009102600,2009_07_PHI_WAS,TOTAL,Over,38,,1
2009102600,2009_07_PHI_WAS,TOTAL,Under,38,,0
2009110100,2009_08_DEN_BAL,MONEYLINE,DEN,,185,0
2009110100,2009_08_DEN_BAL,MONEYLINE,BAL,,-230,1
2009110100,2009_08_DEN_BAL,SPREAD,DEN,4.5,,0
2009110100,2009_08_DEN_BAL,SPREAD,BAL,-4.5,,1
2009110100,2009_08_DEN_BAL,TOTAL,Under,42.5,,1
2009110100,2009_08_DEN_BAL,TOTAL,Over,42.5,,0
2009110101,2009_08_HOU_BUF,MONEYLINE,HOU,,-190,1
2009110101,2009_08_HOU_BUF,MONEYLINE,BUF,,165,0
2009110101,2009_08_HOU_BUF,SPREAD,BUF,3.5,,0
2009110101,2009_08_HOU_BUF,SPREAD,HOU,-3.5,,1
2009110101,2009_08_HOU_BUF,TOTAL,Over,41.5,,0
2009110101,2009_08_HOU_BUF,TOTAL,Under,41.5,,1
2009110102,2009_08_CLE_CHI,MONEYLINE,CHI,,-600,1
2009110102,2009_08_CLE_CHI,MONEYLINE,CLE,,450,0
2009110102,2009_08_CLE_CHI,SPREAD,CHI,-12,,1
2009110102,2009_08_CLE_CHI,SPREAD,CLE,12,,0
2009110102,2009_08_CLE_CHI,TOTAL,Under,40,,1
2009110102,2009_08_CLE_CHI,TOTAL,Over,40,,0
2009110103,2009_08_SEA_DAL,MONEYLINE,SEA,,400,0
2009110103,2009_08_SEA_DAL,MONEYLINE,DAL,,-525,1
2009110103,2009_08_SEA_DAL,SPREAD,DAL,-10,,1
2009110103,2009_08_SEA_DAL,SPREAD,SEA,10,,0
2009110103,2009_08_SEA_DAL,TOTAL,Under,46,,0
2009110103,2009_08_SEA_DAL,TOTAL,Over,46,,1
2009110104,2009_08_STL_DET,MONEYLINE,DET,,-170,0
2009110104,2009_08_STL_DET,MONEYLINE,STL,,150,1
2009110104,2009_08_STL_DET,SPREAD,DET,-3,,0
2009110104,2009_08_STL_DET,SPREAD,STL,3,,1
2009110104,2009_08_STL_DET,TOTAL,Under,43.5,,1
2009110104,2009_08_STL_DET,TOTAL,Over,43.5,,0
2009110105,2009_08_MIN_GB,MONEYLINE,MIN,,175,1
2009110105,2009_08_MIN_GB,MONEYLINE,GB,,-200,0
2009110105,2009_08_MIN_GB,SPREAD,MIN,3.5,,1
2009110105,2009_08_MIN_GB,SPREAD,GB,-3.5,,0
2009110105,2009_08_MIN_GB,TOTAL,Over,47.5,,1
2009110105,2009_08_MIN_GB,TOTAL,Under,47.5,,0
2009110106,2009_08_SF_IND,MONEYLINE,SF,,550,0
2009110106,2009_08_SF_IND,MONEYLINE,IND,,-800,1
2009110106,2009_08_SF_IND,SPREAD,SF,13,,1
2009110106,2009_08_SF_IND,SPREAD,IND,-13,,0
2009110106,2009_08_SF_IND,TOTAL,Under,45,,1
2009110106,2009_08_SF_IND,TOTAL,Over,45,,0
2009110107,2009_08_MIA_NYJ,MONEYLINE,NYJ,,-185,0
2009110107,2009_08_MIA_NYJ,MONEYLINE,MIA,,165,1
2009110107,2009_08_MIA_NYJ,SPREAD,NYJ,-3.5,,0
2009110107,2009_08_MIA_NYJ,SPREAD,MIA,3.5,,1
2009110107,2009_08_MIA_NYJ,TOTAL,Under,40.5,,0
2009110107,2009_08_MIA_NYJ,TOTAL,Over,40.5,,1
2009110108,2009_08_OAK_SD,MONEYLINE,SD,,-1600,1
2009110108,2009_08_OAK_SD,MONEYLINE,OAK,,1000,0
2009110108,2009_08_OAK_SD,SPREAD,SD,-16,,0
2009110108,2009_08_OAK_SD,SPREAD,OAK,16,,1
2009110108,2009_08_OAK_SD,TOTAL,Under,41.5,,1
2009110108,2009_08_OAK_SD,TOTAL,Over,41.5,,0
2009110109,2009_08_JAX_TEN,MONEYLINE,TEN,,-160,1
2009110109,2009_08_JAX_TEN,MONEYLINE,JAX,,140,0
2009110109,2009_08_JAX_TEN,SPREAD,JAX,3,,0
2009110109,2009_08_JAX_TEN,SPREAD,TEN,-3,,1
2009110109,2009_08_JAX_TEN,TOTAL,Under,44.5,,1
2009110109,2009_08_JAX_TEN,TOTAL,Over,44.5,,0
2009110110,2009_08_CAR_ARI,MONEYLINE,ARI,,-500,0
2009110110,2009_08_CAR_ARI,MONEYLINE,CAR,,400,1
2009110110,2009_08_CAR_ARI,SPREAD,CAR,10,,1
2009110110,2009_08_CAR_ARI,SPREAD,ARI,-10,,0
2009110110,2009_08_CAR_ARI,TOTAL,Over,43.5,,1
2009110110,2009_08_CAR_ARI,TOTAL,Under,43.5,,0
2009110111,2009_08_NYG_PHI,MONEYLINE,PHI,,130,1
2009110111,2009_08_NYG_PHI,MONEYLINE,NYG,,-150,0
2009110111,2009_08_NYG_PHI,SPREAD,NYG,-2.5,,0
2009110111,2009_08_NYG_PHI,SPREAD,PHI,2.5,,1
2009110111,2009_08_NYG_PHI,TOTAL,Under,44,,0
2009110111,2009_08_NYG_PHI,TOTAL,Over,44,,1
2009110200,2009_08_ATL_NO,MONEYLINE,ATL,,400,0
2009110200,2009_08_ATL_NO,MONEYLINE,NO,,-550,1
2009110200,2009_08_ATL_NO,SPREAD,ATL,11,,1
2009110200,2009_08_ATL_NO,SPREAD,NO,-11,,0
2009110200,2009_08_ATL_NO,TOTAL,Under,56,,0
2009110200,2009_08_ATL_NO,TOTAL,Over,56,,1
2009110800,2009_09_WAS_ATL,MONEYLINE,WAS,,350,0
2009110800,2009_09_WAS_ATL,MONEYLINE,ATL,,-450,1
2009110800,2009_09_WAS_ATL,SPREAD,ATL,-8.5,,1
2009110800,2009_09_WAS_ATL,SPREAD,WAS,8.5,,0
2009110800,2009_09_WAS_ATL,TOTAL,Under,41,,0
2009110800,2009_09_WAS_ATL,TOTAL,Over,41,,1
2009110801,2009_09_ARI_CHI,MONEYLINE,ARI,,115,1
2009110801,2009_09_ARI_CHI,MONEYLINE,CHI,,-135,0
2009110801,2009_09_ARI_CHI,SPREAD,ARI,2,,1
2009110801,2009_09_ARI_CHI,SPREAD,CHI,-2,,0
2009110801,2009_09_ARI_CHI,TOTAL,Under,45,,0
2009110801,2009_09_ARI_CHI,TOTAL,Over,45,,1
2009110802,2009_09_BAL_CIN,MONEYLINE,BAL,,-145,0
2009110802,2009_09_BAL_CIN,MONEYLINE,CIN,,125,1
2009110802,2009_09_BAL_CIN,SPREAD,CIN,3,,1
2009110802,2009_09_BAL_CIN,SPREAD,BAL,-3,,0
2009110802,2009_09_BAL_CIN,TOTAL,Over,45,,0
2009110802,2009_09_BAL_CIN,TOTAL,Under,45,,1
2009110803,2009_09_HOU_IND,MONEYLINE,IND,,-350,1
2009110803,2009_09_HOU_IND,MONEYLINE,HOU,,290,0
2009110803,2009_09_HOU_IND,SPREAD,IND,-7.5,,0
2009110803,2009_09_HOU_IND,SPREAD,HOU,7.5,,1
2009110803,2009_09_HOU_IND,TOTAL,Over,50.5,,0
2009110803,2009_09_HOU_IND,TOTAL,Under,50.5,,1
2009110804,2009_09_KC_JAX,MONEYLINE,JAX,,-325,1
2009110804,2009_09_KC_JAX,MONEYLINE,KC,,250,0
2009110804,2009_09_KC_JAX,SPREAD,JAX,-7,,0
2009110804,2009_09_KC_JAX,SPREAD,KC,7,,1
2009110804,2009_09_KC_JAX,TOTAL,Over,41.5,,1
2009110804,2009_09_KC_JAX,TOTAL,Under,41.5,,0
2009110805,2009_09_MIA_NE,MONEYLINE,MIA,,450,0
2009110805,2009_09_MIA_NE,MONEYLINE,NE,,-625,1
2009110805,2009_09_MIA_NE,SPREAD,MIA,11,,1
2009110805,2009_09_MIA_NE,SPREAD,NE,-11,,0
2009110805,2009_09_MIA_NE,TOTAL,Over,47,,0
2009110805,2009_09_MIA_NE,TOTAL,Under,47,,1
2009110806,2009_09_GB_TB,MONEYLINE,GB,,-500,0
2009110806,2009_09_GB_TB,MONEYLINE,TB,,400,1
2009110806,2009_09_GB_TB,SPREAD,GB,-10,,0
2009110806,2009_09_GB_TB,SPREAD,TB,10,,1
2009110806,2009_09_GB_TB,TOTAL,Over,43,,1
2009110806,2009_09_GB_TB,TOTAL,Under,43,,0
2009110807,2009_09_CAR_NO,MONEYLINE,NO,,-625,1
2009110807,2009_09_CAR_NO,MONEYLINE,CAR,,450,0
2009110807,2009_09_CAR_NO,SPREAD,CAR,11.5,,1
2009110807,2009_09_CAR_NO,SPREAD,NO,-11.5,,0
2009110807,2009_09_CAR_NO,TOTAL,Under,51,,1
2009110807,2009_09_CAR_NO,TOTAL,Over,51,,0
2009110808,2009_09_DET_SEA,MONEYLINE,DET,,450,0
2009110808,2009_09_DET_SEA,MONEYLINE,SEA,,-600,1
2009110808,2009_09_DET_SEA,SPREAD,SEA,-11,,1
2009110808,2009_09_DET_SEA,SPREAD,DET,11,,0
2009110808,2009_09_DET_SEA,TOTAL,Under,42,,0
2009110808,2009_09_DET_SEA,TOTAL,Over,42,,1
2009110809,2009_09_SD_NYG,MONEYLINE,SD,,200,1
2009110809,2009_09_SD_NYG,MONEYLINE,NYG,,-240,0
2009110809,2009_09_SD_NYG,SPREAD,NYG,-5,,0
2009110809,2009_09_SD_NYG,SPREAD,SD,5,,1
2009110809,2009_09_SD_NYG,TOTAL,Under,48.5,,1
2009110809,2009_09_SD_NYG,TOTAL,Over,48.5,,0
2009110810,2009_09_TEN_SF,MONEYLINE,TEN,,180,1
2009110810,2009_09_TEN_SF,MONEYLINE,SF,,-220,0
2009110810,2009_09_TEN_SF,SPREAD,TEN,4.5,,1
2009110810,2009_09_TEN_SF,SPREAD,SF,-4.5,,0
2009110810,2009_09_TEN_SF,TOTAL,Over,40.5,,1
2009110810,2009_09_TEN_SF,TOTAL,Under,40.5,,0
2009110811,2009_09_DAL_PHI,MONEYLINE,PHI,,-145,0
2009110811,2009_09_DAL_PHI,MONEYLINE,DAL,,125,1
2009110811,2009_09_DAL_PHI,SPREAD,PHI,-3,,0
2009110811,2009_09_DAL_PHI,SPREAD,DAL,3,,1
2009110811,2009_09_DAL_PHI,TOTAL,Over,49.5,,0
2009110811,2009_09_DAL_PHI,TOTAL,Under,49.5,,1
2009110900,2009_09_PIT_DEN,MONEYLINE,PIT,,-155,1
2009110900,2009_09_PIT_DEN,MONEYLINE,DEN,,135,0
2009110900,2009_09_PIT_DEN,SPREAD,DEN,3,,0
2009110900,2009_09_PIT_DEN,SPREAD,PIT,-3,,1
2009110900,2009_09_PIT_DEN,TOTAL,Over,41.5,,0
2009110900,2009_09_PIT_DEN,TOTAL,Under,41.5,,1
2009111200,2009_10_CHI_SF,MONEYLINE,CHI,,155,0
2009111200,2009_10_CHI_SF,MONEYLINE,SF,,-175,1
2009111200,2009_10_CHI_SF,SPREAD,CHI,3,,0
2009111200,2009_10_CHI_SF,SPREAD,SF,-3,,1
2009111200,2009_10_CHI_SF,TOTAL,Under,43,,1
2009111200,2009_10_CHI_SF,TOTAL,Over,43,,0
2009111500,2009_10_ATL_CAR,MONEYLINE,ATL,,-125,0
2009111500,2009_10_ATL_CAR,MONEYLINE,CAR,,105,1
2009111500,2009_10_ATL_CAR,SPREAD,CAR,1.5,,1
2009111500,2009_10_ATL_CAR,SPREAD,ATL,-1.5,,0
2009111500,2009_10_ATL_CAR,TOTAL,Over,44,,1
2009111500,2009_10_ATL_CAR,TOTAL,Under,44,,0
2009111501,2009_10_TB_MIA,MONEYLINE,TB,,375,0
2009111501,2009_10_TB_MIA,MONEYLINE,MIA,,-500,1
2009111501,2009_10_TB_MIA,SPREAD,TB,10,,1
2009111501,2009_10_TB_MIA,SPREAD,MIA,-10,,0
2009111501,2009_10_TB_MIA,TOTAL,Over,42.5,,1
2009111501,2009_10_TB_MIA,TOTAL,Under,42.5,,0
2009111502,2009_10_DET_MIN,MONEYLINE,MIN,,-1700,1
2009111502,2009_10_DET_MIN,MONEYLINE,DET,,1100,0
2009111502,2009_10_DET_MIN,SPREAD,MIN,-17,,0.5
2009111502,2009_10_DET_MIN,SPREAD,DET,17,,0.5
2009111502,2009_10_DET_MIN,TOTAL,Over,47.5,,0
2009111502,2009_10_DET_MIN,TOTAL,Under,47.5,,1
2009111503,2009_10_JAX_NYJ,MONEYLINE,JAX,,240,1
2009111503,2009_10_JAX_NYJ,MONEYLINE,NYJ,,-290,0
2009111503,2009_10_JAX_NYJ,SPREAD,JAX,6.5,,1
2009111503,2009_10_JAX_NYJ,SPREAD,NYJ,-6.5,,0
2009111503,2009_10_JAX_NYJ,TOTAL,Under,41,,0
2009111503,2009_10_JAX_NYJ,TOTAL,Over,41,,1
2009111504,2009_10_CIN_PIT,MONEYLINE,CIN,,260,1
2009111504,2009_10_CIN_PIT,MONEYLINE,PIT,,-310,0
2009111504,2009_10_CIN_PIT,SPREAD,PIT,-7,,0
2009111504,2009_10_CIN_PIT,SPREAD,CIN,7,,1
2009111504,2009_10_CIN_PIT,TOTAL,Over,41.5,,0
2009111504,2009_10_CIN_PIT,TOTAL,Under,41.5,,1
2009111505,2009_10_NO_STL,MONEYLINE,STL,,650,0
2009111505,2009_10_NO_STL,MONEYLINE,NO,,-900,1
2009111505,2009_10_NO_STL,SPREAD,STL,14,,1
2009111505,2009_10_NO_STL,SPREAD,NO,-14,,0
2009111505,2009_10_NO_STL,TOTAL,Under,50.5,,0
2009111505,2009_10_NO_STL,TOTAL,Over,50.5,,1
2009111506,2009_10_BUF_TEN,MONEYLINE,BUF,,300,0
2009111506,2009_10_BUF_TEN,MONEYLINE,TEN,,-360,1
2009111506,2009_10_BUF_TEN,SPREAD,TEN,-7.5,,1
2009111506,2009_10_BUF_TEN,SPREAD,BUF,7.5,,0
2009111506,2009_10_BUF_TEN,TOTAL,Over,41,,1
2009111506,2009_10_BUF_TEN,TOTAL,Under,41,,0
2009111507,2009_10_DEN_WAS,MONEYLINE,WAS,,165,1
2009111507,2009_10_DEN_WAS,MONEYLINE,DEN,,-185,0
2009111507,2009_10_DEN_WAS,SPREAD,DEN,-3.5,,0
2009111507,2009_10_DEN_WAS,SPREAD,WAS,3.5,,1
2009111507,2009_10_DEN_WAS,TOTAL,Under,36.5,,0
2009111507,2009_10_DEN_WAS,TOTAL,Over,36.5,,1
2009111508,2009_10_KC_OAK,MONEYLINE,OAK,,-140,0
2009111508,2009_10_KC_OAK,MONEYLINE,KC,,120,1
2009111508,2009_10_KC_OAK,SPREAD,KC,2.5,,1
2009111508,2009_10_KC_OAK,SPREAD,OAK,-2.5,,0
2009111508,2009_10_KC_OAK,TOTAL,Over,36.5,,0
2009111508,2009_10_KC_OAK,TOTAL,Under,36.5,,1
2009111509,2009_10_SEA_ARI,MONEYLINE,ARI,,-360,1
2009111509,2009_10_SEA_ARI,MONEYLINE,SEA,,290,0
2009111509,2009_10_SEA_ARI,SPREAD,SEA,8.5,,0
2009111509,2009_10_SEA_ARI,SPREAD,ARI,-8.5,,1
2009111509,2009_10_SEA_ARI,TOTAL,Over,46.5,,1
2009111509,2009_10_SEA_ARI,TOTAL,Under,46.5,,0
2009111510,2009_10_DAL_GB,MONEYLINE,GB,,135,1
2009111510,2009_10_DAL_GB,MONEYLINE,DAL,,-155,0
2009111510,2009_10_DAL_GB,SPREAD,GB,3,,1
2009111510,2009_10_DAL_GB,SPREAD,DAL,-3,,0
2009111510,2009_10_DAL_GB,TOTAL,Over,48,,0
2009111510,2009_10_DAL_GB,TOTAL,Under,48,,1
2009111511,2009_10_PHI_SD,MONEYLINE,SD,,-120,1
2009111511,2009_10_PHI_SD,MONEYLINE,PHI,,100,0
2009111511,2009_10_PHI_SD,SPREAD,SD,-1,,1
2009111511,2009_10_PHI_SD,SPREAD,PHI,1,,0
2009111511,2009_10_PHI_SD,TOTAL,Under,47,,0
2009111511,2009_10_PHI_SD,TOTAL,Over,47,,1
2009111512,2009_10_NE_IND,MONEYLINE,NE,,110,0
2009111512,2009_10_NE_IND,MONEYLINE,IND,,-130,1
2009111512,2009_10_NE_IND,SPREAD,IND,-2,,0
2009111512,2009_10_NE_IND,SPREAD,NE,2,,1
2009111512,2009_10_NE_IND,TOTAL,Under,49,,0
2009111512,2009_10_NE_IND,TOTAL,Over,49,,1
2009111600,2009_10_BAL_CLE,MONEYLINE,BAL,,-600,1
2009111600,2009_10_BAL_CLE,MONEYLINE,CLE,,450,0
2009111600,2009_10_BAL_CLE,SPREAD,CLE,11,,0
2009111600,2009_10_BAL_CLE,SPREAD,BAL,-11,,1
2009111600,2009_10_BAL_CLE,TOTAL,Under,39.5,,1
2009111600,2009_10_BAL_CLE,TOTAL,Over,39.5,,0
2009111900,2009_11_MIA_CAR,MONEYLINE,MIA,,170,1
2009111900,2009_11_MIA_CAR,MONEYLINE,CAR,,-200,0
2009111900,2009_11_MIA_CAR,SPREAD,MIA,3.5,,1
2009111900,2009_11_MIA_CAR,SPREAD,CAR,-3.5,,0
2009111900,2009_11_MIA_CAR,TOTAL,Over,42,,0
2009111900,2009_11_MIA_CAR,TOTAL,Under,42,,1
2009112200,2009_11_IND_BAL,MONEYLINE,IND,,-125,1
2009112200,2009_11_IND_BAL,MONEYLINE,BAL,,105,0
2009112200,2009_11_IND_BAL,SPREAD,BAL,1.5,,0
2009112200,2009_11_IND_BAL,SPREAD,IND,-1.5,,1
2009112200,2009_11_IND_BAL,TOTAL,Over,44.5,,0
2009112200,2009_11_IND_BAL,TOTAL,Under,44.5,,1
2009112201,2009_11_WAS_DAL,MONEYLINE,DAL,,-600,1
2009112201,2009_11_WAS_DAL,MONEYLINE,WAS,,425,0
2009112201,2009_11_WAS_DAL,SPREAD,WAS,10.5,,1
2009112201,2009_11_WAS_DAL,SPREAD,DAL,-10.5,,0
2009112201,2009_11_WAS_DAL,TOTAL,Over,41.5,,0
2009112201,2009_11_WAS_DAL,TOTAL,Under,41.5,,1
2009112202,2009_11_CLE_DET,MONEYLINE,DET,,-175,1
2009112202,2009_11_CLE_DET,MONEYLINE,CLE,,155,0
2009112202,2009_11_CLE_DET,SPREAD,DET,-3,,0
2009112202,2009_11_CLE_DET,SPREAD,CLE,3,,1
2009112202,2009_11_CLE_DET,TOTAL,Over,37.5,,1
2009112202,2009_11_CLE_DET,TOTAL,Under,37.5,,0
2009112203,2009_11_SF_GB,MONEYLINE,GB,,-265,1
2009112203,2009_11_SF_GB,MONEYLINE,SF,,220,0
2009112203,2009_11_SF_GB,SPREAD,SF,6,,0.5
2009112203,2009_11_SF_GB,SPREAD,GB,-6,,0.5
2009112203,2009_11_SF_GB,TOTAL,Under,41.5,,0
2009112203,2009_11_SF_GB,TOTAL,Over,41.5,,1
2009112204,2009_11_BUF_JAX,MONEYLINE,JAX,,-375,1
2009112204,2009_11_BUF_JAX,MONEYLINE,BUF,,310,0
2009112204,2009_11_BUF_JAX,SPREAD,JAX,-8.5,,0
2009112204,2009_11_BUF_JAX,SPREAD,BUF,8.5,,1
2009112204,2009_11_BUF_JAX,TOTAL,Under,41,,1
2009112204,2009_11_BUF_JAX,TOTAL,Over,41,,0
2009112205,2009_11_PIT_KC,MONEYLINE,KC,,475,1
2009112205,2009_11_PIT_KC,MONEYLINE,PIT,,-675,0
2009112205,2009_11_PIT_KC,SPREAD,PIT,-11.5,,0
2009112205,2009_11_PIT_KC,SPREAD,KC,11.5,,1
2009112205,2009_11_PIT_KC,TOTAL,Over,39.5,,1
2009112205,2009_11_PIT_KC,TOTAL,Under,39.5,,0
2009112206,2009_11_SEA_MIN,MONEYLINE,SEA,,425,0
2009112206,2009_11_SEA_MIN,MONEYLINE,MIN,,-550,1
2009112206,2009_11_SEA_MIN,SPREAD,MIN,-10.5,,1
2009112206,2009_11_SEA_MIN,SPREAD,SEA,10.5,,0
2009112206,2009_11_SEA_MIN,TOTAL,Under,47,,1
2009112206,2009_11_SEA_MIN,TOTAL,Over,47,,0
2009112207,2009_11_ATL_NYG,MONEYLINE,NYG,,-350,1
2009112207,2009_11_ATL_NYG,MONEYLINE,ATL,,290,0
2009112207,2009_11_ATL_NYG,SPREAD,ATL,7,,1
2009112207,2009_11_ATL_NYG,SPREAD,NYG,-7,,0
2009112207,2009_11_ATL_NYG,TOTAL,Over,46.5,,1
2009112207,2009_11_ATL_NYG,TOTAL,Under,46.5,,0
2009112208,2009_11_NO_TB,MONEYLINE,NO,,-550,1
2009112208,2009_11_NO_TB,MONEYLINE,TB,,400,0
2009112208,2009_11_NO_TB,SPREAD,NO,-10.5,,1
2009112208,2009_11_NO_TB,SPREAD,TB,10.5,,0
2009112208,2009_11_NO_TB,TOTAL,Under,51,,1
2009112208,2009_11_NO_TB,TOTAL,Over,51,,0
2009112209,2009_11_ARI_STL,MONEYLINE,ARI,,-400,1
2009112209,2009_11_ARI_STL,MONEYLINE,STL,,325,0
2009112209,2009_11_ARI_STL,SPREAD,ARI,-9,,0
2009112209,2009_11_ARI_STL,SPREAD,STL,9,,1
2009112209,2009_11_ARI_STL,TOTAL,Over,47,,0
2009112209,2009_11_ARI_STL,TOTAL,Under,47,,1
2009112210,2009_11_SD_DEN,MONEYLINE,SD,,-275,1
2009112210,2009_11_SD_DEN,MONEYLINE,DEN,,235,0
2009112210,2009_11_SD_DEN,SPREAD,SD,-6,,1
2009112210,2009_11_SD_DEN,SPREAD,DEN,6,,0
2009112210,2009_11_SD_DEN,TOTAL,Over,41.5,,0
2009112210,2009_11_SD_DEN,TOTAL,Under,41.5,,1
2009112211,2009_11_NYJ_NE,MONEYLINE,NE,,-650,1
2009112211,2009_11_NYJ_NE,MONEYLINE,NYJ,,475,0
2009112211,2009_11_NYJ_NE,SPREAD,NYJ,11,,0
2009112211,2009_11_NYJ_NE,SPREAD,NE,-11,,1
2009112211,2009_11_NYJ_NE,TOTAL,Over,45.5,,0
2009112211,2009_11_NYJ_NE,TOTAL,Under,45.5,,1
2009112212,2009_11_CIN_OAK,MONEYLINE,OAK,,325,1
2009112212,2009_11_CIN_OAK,MONEYLINE,CIN,,-450,0
2009112212,2009_11_CIN_OAK,SPREAD,CIN,-8.5,,0
